City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,04-08-2015,28.51,68.5536410345267,6.69,20.52,27.21,37.66084302554455,6.69,5.69,7.65,1.36,2.17,0.09,171.0,Moderate
Ahmedabad,05-08-2015,31.59,66.43914581174293,6.99,20.42,27.41,37.90791384344233,6.99,9.23,7.9,0.72,2.29,0.12,168.0,Moderate
Ahmedabad,06-08-2015,42.56,72.70679092948971,7.17,20.4,27.57,39.91267396149951,7.17,6.28,9.86,1.36,2.94,0.28,172.0,Moderate
Ahmedabad,07-08-2015,48.12,76.72055965700177,7.14,20.3,27.45,40.28420052726989,7.14,6.77,12.78,1.22,3.39,0.26,173.0,Moderate
Ahmedabad,08-08-2015,37.09,71.85727702246437,7.22,20.21,27.42,39.31653115155757,7.22,8.66,7.94,0.86,2.98,0.16,175.0,Moderate
Ahmedabad,09-08-2015,33.4,70.06450485037085,7.4,20.09,27.5,39.41208450318662,7.4,9.95,8.39,0.8,2.13,0.07,179.0,Moderate
Ahmedabad,10-08-2015,38.64,70.18486269240451,7.35,20.21,27.55,39.95185910080868,7.35,9.74,6.28,1.31,2.8,0.27,174.0,Moderate
Ahmedabad,11-08-2015,40.49,71.14676502680477,7.48,20.23,27.71,39.90327471658176,7.48,8.92,21.51,1.17,3.0,0.11,176.0,Moderate
Ahmedabad,12-08-2015,41.37,72.28788996043356,7.47,20.2,27.68,40.378905944563805,7.47,11.73,19.8,1.82,2.85,0.17,179.0,Moderate
Ahmedabad,13-08-2015,44.56,72.77636459235681,7.49,20.06,27.55,39.32458809091628,7.49,11.23,22.77,1.38,3.36,0.44,175.0,Moderate
Ahmedabad,14-08-2015,65.68,83.3414017489744,7.57,19.94,27.51,42.281574639518055,7.57,8.21,30.21,3.62,5.79,1.0,177.0,Moderate
Ahmedabad,15-08-2015,33.34,67.75115207775752,7.3,20.27,27.57,36.75942422567954,7.3,6.41,32.95,0.0,0.0,0.02,175.0,Moderate
Ahmedabad,16-08-2015,39.17,69.0535907774232,7.35,20.24,27.58,38.35736284969782,7.35,9.17,26.64,0.79,0.76,0.14,174.0,Moderate
Ahmedabad,17-08-2015,34.0,69.4396667457748,7.41,20.1,27.51,38.990188002730825,7.41,9.64,17.17,1.21,1.8,0.15,179.0,Moderate
Ahmedabad,18-08-2015,36.38,71.51111775853371,7.31,20.14,27.45,39.52166500825152,7.31,10.65,13.35,2.0,4.33,0.35,177.0,Moderate
Ahmedabad,19-08-2015,38.35,73.52132569879238,7.41,20.16,27.57,39.31571022457156,7.41,9.33,18.59,1.63,3.74,0.35,180.0,Moderate
Ahmedabad,20-08-2015,38.5,87.84905823448112,12.38,19.67,30.02,52.593348199197095,12.38,10.37,16.33,1.56,2.97,0.42,274.0,Poor
Ahmedabad,21-08-2015,39.61,67.32378059868596,17.31,14.84,32.15,67.09564627070068,17.31,10.76,5.38,1.67,3.17,0.24,310.0,Very Poor
Ahmedabad,22-08-2015,61.79,74.07979449917049,17.24,14.82,32.06,68.74546153093277,17.24,12.39,8.06,0.91,1.81,0.2,303.0,Very Poor
Ahmedabad,23-08-2015,43.22,65.20636446052822,17.17,14.82,31.99,64.75339710753502,17.17,11.68,37.87,1.29,3.06,0.14,302.0,Very Poor
Ahmedabad,24-08-2015,33.41,59.54397247359499,17.12,14.86,31.98,59.7848009660278,17.12,12.96,86.83,1.08,2.1,0.05,302.0,Very Poor
Ahmedabad,25-08-2015,36.9,62.37687141148244,17.08,14.85,31.93,62.33049495095243,17.08,4.73,54.01,0.91,1.25,0.16,302.0,Very Poor
Ahmedabad,26-08-2015,36.36,61.34762362755028,17.11,14.79,31.9,59.79664606216368,17.11,8.86,77.3,0.0,0.0,0.06,302.0,Very Poor
Ahmedabad,27-08-2015,32.64,60.664092880852095,17.01,14.84,31.85,60.41743933864855,17.01,7.05,62.31,0.0,0.0,0.01,302.0,Very Poor
Ahmedabad,28-08-2015,38.23,62.606024231834695,17.07,14.89,31.96,61.5346012450216,17.07,10.9,55.94,0.0,0.0,0.01,302.0,Very Poor
Ahmedabad,29-08-2015,39.86,63.1419585996869,16.98,14.83,31.81,58.563874653213496,16.98,10.02,96.83,0.0,0.01,0.02,301.0,Very Poor
Ahmedabad,30-08-2015,72.74,79.4636658661707,17.04,14.84,31.88,63.13568388232634,17.04,4.23,99.03,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,31-08-2015,43.2,65.69901771703942,17.05,14.86,31.91,61.741749184799176,17.05,5.96,59.99,0.0,0.0,0.11,302.0,Very Poor
Ahmedabad,01-09-2015,63.2,76.13856630118431,17.03,14.82,31.85,68.55372658699488,17.03,3.69,7.57,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,02-09-2015,64.73,76.76475100981045,17.01,14.82,31.83,68.21756697207886,17.01,6.45,12.13,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,03-09-2015,65.28,76.11456087193122,17.04,14.85,31.89,67.93855199976409,17.04,6.13,18.2,0.0,0.0,0.0,301.0,Very Poor
Ahmedabad,04-09-2015,67.86,78.3647031975458,16.97,14.87,31.84,68.05825688589476,16.97,8.87,16.53,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,05-09-2015,52.4,70.15369140306505,16.97,14.81,31.78,65.60029369666222,16.97,9.89,22.55,0.0,0.0,0.0,301.0,Very Poor
Ahmedabad,06-09-2015,33.33,61.867333019420286,16.95,14.89,31.84,62.47139748912471,16.95,6.88,33.58,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,07-09-2015,29.52,59.320268794429055,16.94,14.88,31.82,61.28620021418462,16.94,8.56,40.65,0.0,0.0,0.02,301.0,Very Poor
Ahmedabad,08-09-2015,15.53,51.57814472416124,17.0,14.85,31.85,59.84512783794656,17.0,15.13,34.18,0.0,0.0,0.0,301.0,Very Poor
Ahmedabad,10-09-2015,50.24,91.24143317380609,9.46,12.31,21.77,45.8582730959435,9.46,11.63,13.61,0.0,3.42,0.29,226.0,Poor
Ahmedabad,11-09-2015,61.77,135.64470242493888,8.68,15.43,24.1,44.64444464523832,8.68,8.1,18.69,0.0,4.83,0.38,276.0,Poor
Ahmedabad,12-09-2015,46.93,98.8444575909422,7.14,11.47,18.61,39.87292619212062,7.14,7.92,19.03,0.0,3.08,0.12,209.0,Poor
Ahmedabad,13-09-2015,43.01,80.58660354863564,6.82,9.96,16.78,38.28309815327856,6.82,11.58,20.59,0.0,2.5,0.13,179.0,Moderate
Ahmedabad,14-09-2015,42.06,77.9218150723455,8.43,11.35,19.78,41.46696407903222,8.43,11.63,28.09,0.0,3.19,0.2,197.0,Moderate
Ahmedabad,15-09-2015,44.94,109.19106238408354,7.14,10.94,18.07,36.39475264512979,7.14,5.85,59.38,0.0,2.21,0.24,229.0,Poor
Ahmedabad,16-09-2015,29.58,69.86114687330245,6.61,9.94,16.55,34.50073105733864,6.61,8.82,42.9,0.0,1.87,0.13,170.0,Moderate
Ahmedabad,17-09-2015,32.15,69.22931733164462,6.5,9.7,16.2,34.68126553858967,6.5,9.2,39.02,0.0,2.73,0.19,164.0,Moderate
Ahmedabad,18-09-2015,36.33,81.74798161357036,7.68,12.88,20.56,37.22664584386489,7.68,8.28,43.35,0.0,4.29,0.36,195.0,Moderate
Ahmedabad,19-09-2015,24.46,82.36863786170257,8.45,10.99,19.44,38.1427064461294,8.45,12.59,44.55,0.0,2.52,0.17,220.0,Poor
Ahmedabad,22-09-2015,59.29,92.36464392591058,9.21,9.68,18.89,47.7075446900605,9.21,5.98,7.69,0.0,3.24,0.19,217.0,Poor
Ahmedabad,23-09-2015,65.32,106.40855425918453,10.61,9.62,20.23,52.34159137332637,10.61,3.69,4.74,0.0,3.63,0.24,254.0,Poor
Ahmedabad,24-09-2015,47.39,100.89161578061008,9.26,10.48,19.74,46.10572981026522,9.26,7.72,7.71,0.0,3.41,0.21,241.0,Poor
Ahmedabad,25-09-2015,43.88,106.25789213522155,8.69,19.75,28.44,43.23437940795398,8.69,4.83,11.53,0.0,3.24,0.16,244.0,Poor
Ahmedabad,26-09-2015,28.35,94.66653063803008,9.05,13.62,22.68,42.20121065360767,9.05,7.47,15.95,0.0,3.26,0.21,243.0,Poor
Ahmedabad,27-09-2015,3.59,65.24497584675102,11.26,14.17,25.44,43.45963027937944,11.26,9.6,20.38,0.0,4.02,0.46,244.0,Poor
Ahmedabad,28-09-2015,3.04,77.04460291796816,16.31,21.5,37.81,54.06867084169496,16.31,13.73,30.05,0.02,9.33,0.81,327.0,Very Poor
Ahmedabad,29-09-2015,19.14,174.6947259971427,10.33,30.6,40.93,39.149286397142845,10.33,10.96,29.36,0.0,8.36,1.0,390.0,Very Poor
Ahmedabad,30-09-2015,69.12,112.85282926238736,8.85,32.41,41.26,42.00263094405777,8.85,15.63,28.45,0.0,7.16,0.73,231.0,Poor
Ahmedabad,01-10-2015,76.41,139.67149471837888,17.96,34.7,52.67,64.805750016985,17.96,15.44,31.49,0.0,7.51,1.15,396.0,Very Poor
Ahmedabad,02-10-2015,102.49,255.75386635391925,33.31,37.85,71.17,81.79284970640285,33.31,27.32,24.85,19.81,51.29,15.05,731.0,Severe
Ahmedabad,03-10-2015,127.94,274.78640129779114,11.14,28.38,39.52,57.4294647728336,11.14,25.59,15.17,8.14,29.23,3.24,466.0,Severe
Ahmedabad,04-10-2015,87.18,133.01044035923496,7.83,21.51,29.34,44.50113074555311,7.83,6.98,23.17,5.59,17.26,2.28,230.0,Poor
Ahmedabad,05-10-2015,99.73,86.77125173992569,20.16,30.23,50.39,73.12878712632991,20.16,32.74,20.91,8.58,27.22,4.15,309.0,Very Poor
Ahmedabad,06-10-2015,84.15,242.73383687185287,15.83,32.1,47.93,60.51372882977535,15.83,19.37,23.12,8.34,23.83,4.0,519.0,Severe
Ahmedabad,07-10-2015,92.12,156.5303069725038,18.21,32.5,50.71,63.48503733960029,18.21,31.75,29.97,6.26,26.4,4.3,397.0,Very Poor
Ahmedabad,08-10-2015,94.02,163.55314240983358,27.14,36.97,64.11,86.55634704744045,27.14,24.88,23.51,10.85,41.2,6.14,517.0,Severe
Ahmedabad,09-10-2015,150.27,367.5164985376671,15.9,34.86,50.77,66.10852248457938,15.9,26.35,31.96,9.13,37.83,5.06,653.0,Severe
Ahmedabad,10-10-2015,118.91,233.92356717831376,5.42,29.22,34.64,39.745936565997226,5.42,79.47,24.89,6.23,12.93,1.74,355.0,Very Poor
Ahmedabad,11-10-2015,91.41,144.49240024443526,5.19,23.45,28.63,39.98937448895842,5.19,25.44,6.25,0.69,1.25,0.05,227.0,Poor
Ahmedabad,12-10-2015,95.9,163.5531066890498,10.38,33.63,44.01,48.50211331164348,10.38,30.06,27.34,3.24,11.06,1.76,316.0,Very Poor
Ahmedabad,13-10-2015,137.87,262.17928516385507,20.2,32.98,53.18,56.07563155630134,20.2,21.89,17.41,12.76,39.39,12.08,536.0,Severe
Ahmedabad,14-10-2015,90.71,157.21208206009413,18.12,25.73,43.85,61.10105867975378,18.12,17.89,26.02,7.32,43.71,6.04,370.0,Very Poor
Ahmedabad,15-10-2015,108.68,287.17540232407055,17.03,32.87,49.9,60.89663113624276,17.03,22.59,19.56,12.47,51.84,7.46,551.0,Severe
Ahmedabad,16-10-2015,98.79,173.91922828280178,17.72,31.2,48.92,62.46687369598962,17.72,26.09,30.19,8.22,41.58,5.48,393.0,Very Poor
Ahmedabad,17-10-2015,145.75,334.45260339879826,20.61,34.71,55.33,77.12180455088667,20.61,24.66,95.94,20.08,51.51,7.31,671.0,Severe
Ahmedabad,18-10-2015,179.43,297.8068741301865,52.33,39.42,91.75,150.05380645720297,52.33,39.15,112.01,31.75,102.65,14.97,969.0,Severe
Ahmedabad,19-10-2015,170.52,261.222640628746,15.49,35.22,48.6,67.82713817718617,15.49,34.03,53.98,10.76,31.62,4.83,471.0,Severe
Ahmedabad,20-10-2015,203.4,223.8125572740742,23.03,36.63,59.66,95.15577507733924,23.03,94.3,5.36,0.0,0.0,0.0,529.0,Severe
Ahmedabad,22-10-2015,64.66,130.33382736863757,4.79,23.83,28.61,32.25432063125604,4.79,34.4,24.76,6.24,12.04,2.24,213.0,Poor
Ahmedabad,23-10-2015,78.14,137.0864453204279,10.58,28.93,39.51,45.28910699943744,10.58,44.91,35.56,4.72,8.87,2.28,297.0,Poor
Ahmedabad,24-10-2015,100.17,154.77605904792443,32.27,34.16,66.43,98.90979319293976,32.27,27.73,23.95,7.62,12.85,5.15,605.0,Severe
Ahmedabad,25-10-2015,147.35,213.17403004338348,34.64,39.1,73.74,89.46830710301631,34.64,46.09,26.43,5.8,5.08,10.16,691.0,Severe
Ahmedabad,26-10-2015,206.89,-485.6139726,145.32,55.67,201.0,288.09455805942923,145.32,20.47,38.0,1.69,3.45,36.0,971.0,Severe
Ahmedabad,28-10-2015,89.64,174.65390036035586,5.42,25.75,31.18,36.04022725601355,5.42,44.92,43.04,6.48,17.42,2.14,270.0,Poor
Ahmedabad,29-10-2015,51.72,132.88393822044668,1.89,21.15,23.04,23.08537214206104,1.89,37.31,66.58,3.96,11.1,0.75,188.0,Moderate
Ahmedabad,30-10-2015,54.59,87.93146064407345,2.31,18.33,20.64,25.65546427008679,2.31,19.08,42.43,3.47,10.25,1.12,114.0,Moderate
Ahmedabad,31-10-2015,46.5,106.89293578096672,1.22,12.1,13.32,22.56411926128952,1.22,13.73,61.56,1.9,4.5,0.22,143.0,Moderate
Ahmedabad,28-06-2016,27.29,102.93757668331632,9.81,28.12,37.93,41.6237968361848,9.81,1.61,39.26,0.0,0.0,0.0,272.0,Poor
Ahmedabad,29-06-2016,41.43,92.9742886361018,10.45,31.82,42.09,45.52370894744909,10.45,1.7,28.05,0.0,0.0,0.0,253.0,Poor
Ahmedabad,30-06-2016,30.16,89.12320926468932,10.41,15.99,26.4,45.94905565262557,10.41,1.6,23.76,0.0,0.0,0.0,256.0,Poor
Ahmedabad,01-07-2016,29.42,97.99692637228412,9.39,10.11,19.5,44.37381199805533,9.39,1.57,16.42,0.0,0.0,0.0,257.0,Poor
Ahmedabad,02-07-2016,20.87,70.01116193738129,9.04,7.49,16.54,42.76367963989148,9.04,1.6,14.27,0.0,0.0,0.0,213.0,Poor
Ahmedabad,03-07-2016,35.08,85.63409228541185,8.36,6.52,14.88,42.5484302604388,8.36,1.63,19.44,0.0,0.0,0.0,218.0,Poor
Ahmedabad,04-07-2016,40.23,82.82499122276235,8.68,2.79,11.47,44.7362541992875,8.68,1.69,15.16,0.0,0.0,0.0,214.0,Poor
Ahmedabad,05-07-2016,54.25,90.18893431345546,8.11,2.78,10.89,44.81657348769071,8.11,1.42,18.46,0.0,0.0,0.0,207.0,Poor
Ahmedabad,06-07-2016,49.04,70.80426042662134,7.38,1.65,9.03,42.568383728915606,7.38,1.44,15.33,0.0,0.0,0.0,169.0,Moderate
Ahmedabad,14-07-2016,38.13,752.9474349874057,46.51,48.06,43.98,146.5136805369304,46.51,23.13,71.03163723867262,0.0,0.0,0.0,1842.0,Severe
Ahmedabad,15-07-2016,36.47,62.07965009130375,0.98,37.13,22.38,21.810717971146723,0.98,19.01,37.22658944547603,0.0,0.0,0.0,72.0,Satisfactory
Ahmedabad,16-07-2016,40.9,49.25307498291552,4.09,36.77,24.99,30.81384428557316,4.09,17.01,34.77842316584333,0.0,0.0,0.0,91.0,Satisfactory
Ahmedabad,17-07-2016,34.19,50.06720602169059,6.02,34.38,20.93,36.35734338004051,6.02,14.17,33.7778579190344,0.0,0.0,0.0,124.0,Moderate
Ahmedabad,18-07-2016,32.92,71.33416821203427,4.92,36.8,25.92,32.01143078881058,4.92,14.66,36.108222814977694,0.0,0.0,0.0,145.0,Moderate
Ahmedabad,19-07-2016,41.39,-521.1983806,100.77,54.7,48.42,306.73483144964814,100.77,15.75,-31.56541251,0.0,0.0,0.13,499.0,Severe
Ahmedabad,20-07-2016,31.71,347.6916533808257,1.67,22.75,18.5,21.710880551287765,1.67,15.47,52.25019298275541,0.0,0.0,0.0,557.0,Severe
Ahmedabad,21-07-2016,33.48,76.97447270288605,1.94,30.88,27.87,22.3549132520772,1.94,14.26,35.64587498281344,0.0,0.0,0.0,114.0,Moderate
Ahmedabad,22-07-2016,30.8,90.37248100613292,2.57,25.15,24.2,23.82388480710462,2.57,17.02,35.21504331539198,0.0,0.0,0.0,148.0,Moderate
Ahmedabad,23-07-2016,30.47,69.040413970192,1.64,38.78,36.5,19.88093061810208,1.64,15.8,37.2807115262714,0.0,0.01,0.0,99.0,Satisfactory
Ahmedabad,24-07-2016,34.64,39.25438718262608,6.67,39.23,38.7,34.543093644161246,6.67,15.07,33.4167659503701,0.0,0.0,0.0,117.0,Moderate
Ahmedabad,25-07-2016,43.71,121.19232071888582,8.85,39.95,40.31,41.400976665433234,8.85,15.37,37.98228206664995,0.0,0.0,0.0,275.0,Poor
Ahmedabad,26-07-2016,46.52,108.9331069299519,3.87,33.24,33.53,30.54537089095856,3.87,15.0,6.9,0.0,0.0,0.0,183.0,Moderate
Ahmedabad,27-07-2016,36.54,84.71211142787939,18.76,20.32,33.01,46.18854795582303,18.76,16.78,11.46,6.37,11.68,8.7,336.0,Very Poor
Ahmedabad,28-07-2016,36.87,98.41653948152178,26.51,23.28,47.75,71.24759430343586,26.51,13.74,4.91,4.83,12.77,6.74,468.0,Severe
Ahmedabad,29-07-2016,46.19,-226.258685,86.72,29.66,116.39,249.55771318734736,86.72,14.31,4.77,5.5,26.78,0.99,776.0,Severe
Ahmedabad,30-07-2016,48.44,-198.2139138,84.21,30.66,114.87,240.5407382283831,84.21,15.67,4.26,1.62,7.1,0.23,805.0,Severe
Ahmedabad,31-07-2016,40.18,-166.9102525,72.58,28.27,100.85,208.23337382025665,72.58,14.63,4.33,0.0,0.3,0.0,705.0,Severe
Ahmedabad,01-08-2016,33.5,-208.7299062,79.53,30.42,109.95,225.1246473614533,79.53,14.95,4.81,0.0,0.0,0.0,740.0,Severe
Ahmedabad,02-08-2016,29.36,-240.0702095,83.72,29.75,113.47,235.6017911592794,83.72,15.31,3.68,0.0,0.0,0.0,751.0,Severe
Ahmedabad,03-08-2016,44.59,-256.9238489,89.85,29.34,119.19,253.6227446818756,89.85,14.18,4.91,0.13,0.0,0.0,798.0,Severe
Ahmedabad,04-08-2016,50.65,208.16829493967956,10.63,13.0,19.88,85.3429837323639,10.63,13.06,6.21,33.6,19.27,0.09,494.0,Severe
Ahmedabad,05-08-2016,33.93,117.63737605764592,5.06,13.41,16.13,36.87075850073207,5.06,19.54,6.16,3.24,0.04,0.0,234.0,Poor
Ahmedabad,08-08-2016,93.34,168.66893681007605,9.72,27.88,34.75,52.81274884540876,9.72,13.18,1.4,0.1,0.0,0.0,327.0,Very Poor
Ahmedabad,09-08-2016,38.06,126.49246612254338,6.96,22.63,29.58,36.12004994291978,6.96,14.75,3.47,2.67,6.25,1.44,257.0,Poor
Ahmedabad,10-08-2016,20.19,114.17100133500864,10.41,18.13,28.54,45.20614347824476,10.41,15.01,4.9,8.43,13.81,2.64,300.0,Poor
Ahmedabad,11-08-2016,10.45,106.33895057050223,12.59,17.81,30.41,43.98119685570626,12.59,14.26,5.87,5.66,18.88,3.59,309.0,Very Poor
Ahmedabad,12-08-2016,29.87,113.77074122912664,13.53,14.69,28.22,39.51777816102752,13.53,14.56,9.6,8.99,19.6,7.22,316.0,Very Poor
Ahmedabad,13-08-2016,60.18,150.41853078986185,8.64,13.25,21.89,41.31117287433629,8.64,15.3,13.19,3.04,10.46,2.29,296.0,Poor
Ahmedabad,14-08-2016,85.1,130.6974198255445,8.14,12.91,21.04,45.54637275490467,8.14,14.51,12.45,2.64,9.08,1.5,240.0,Poor
Ahmedabad,15-08-2016,55.55,99.28308719074435,8.38,13.45,21.83,44.252155430444105,8.38,16.6,11.84,3.91,8.47,1.27,220.0,Poor
Ahmedabad,16-08-2016,170.22,240.82326148233733,15.47,17.88,33.33,76.3279917505848,15.47,14.21,10.05,3.98,8.81,1.57,460.0,Severe
Ahmedabad,17-08-2016,35.05,169.13914504966664,7.66,16.07,23.73,39.43509502260287,7.66,16.13,9.81,3.92,7.92,1.36,341.0,Very Poor
Ahmedabad,18-08-2016,37.68,105.34600344418963,6.39,9.49,15.88,36.84882245293379,6.39,16.15,13.7,2.5,6.9,0.92,216.0,Poor
Ahmedabad,19-08-2016,32.78,85.83016547320194,6.08,12.1,20.94,29.427092596368134,6.08,12.29,13.13,2.6,10.38,2.52,174.0,Moderate
Ahmedabad,20-08-2016,53.5,88.16796296463335,12.0,14.19,26.57,52.31235572737104,12.0,16.32,5.48,7.94,13.77,2.91,252.0,Poor
Ahmedabad,21-08-2016,48.24,113.77098220947175,10.91,15.52,26.43,48.84806015795067,10.91,16.16,5.98,6.48,11.94,2.44,283.0,Poor
Ahmedabad,22-08-2016,63.27,139.17024355580065,8.82,13.23,25.6,44.50136299896816,8.82,24.81,8.68,4.04,11.75,1.63,282.0,Poor
Ahmedabad,23-08-2016,40.43,82.63801641893649,7.42,10.29,23.27,38.29515504047935,7.42,12.24,5.0,2.99,8.49,1.36,189.0,Moderate
Ahmedabad,24-08-2016,31.15,72.41562331301195,8.91,9.94,18.86,42.14932024227534,8.91,21.48,12.97,3.07,7.01,1.11,204.0,Poor
Ahmedabad,25-08-2016,33.76,76.03172651657898,9.15,12.22,21.37,42.69180183173103,9.15,17.68,8.36,2.68,8.58,1.24,207.0,Poor
Ahmedabad,26-08-2016,35.95,78.12259465416703,10.05,9.75,19.8,43.87247297925496,10.05,16.66,8.61,2.59,9.85,1.74,218.0,Poor
Ahmedabad,27-08-2016,58.07,102.38300739715692,10.51,8.67,19.18,42.50546017506572,10.51,21.2,19.87,3.49,11.59,3.3,243.0,Poor
Ahmedabad,28-08-2016,46.04,83.10934831518476,9.72,8.75,18.46,45.41873222027567,9.72,17.27,10.35,2.09,6.33,1.19,219.0,Poor
Ahmedabad,29-08-2016,52.27,93.43845133357615,10.79,9.23,20.02,49.19595774451496,10.79,19.62,9.14,4.67,8.96,1.89,247.0,Poor
Ahmedabad,30-08-2016,46.68,90.02208479574485,10.08,9.3,19.73,46.09793465892463,10.08,17.77,15.97,2.98,7.55,1.4,235.0,Poor
Ahmedabad,31-08-2016,44.59,83.76792914793724,10.47,7.39,17.86,48.72047500834948,10.47,17.62,11.2,2.88,6.65,1.0,234.0,Poor
Ahmedabad,01-09-2016,30.81,76.09569438912787,9.36,7.86,17.22,42.75735701750568,9.36,17.58,15.72,1.96,4.87,0.97,217.0,Poor
Ahmedabad,02-09-2016,47.67,85.49173886581765,9.63,8.39,18.02,45.54445225296672,9.63,16.95,18.89,2.41,6.07,1.07,222.0,Poor
Ahmedabad,03-09-2016,35.69,93.48960970045478,9.38,8.14,18.2,43.92528094288785,9.38,16.72,14.63,1.77,5.62,0.78,241.0,Poor
Ahmedabad,04-09-2016,36.44,82.00865253334639,9.59,7.07,16.66,45.156748276218174,9.59,17.76,14.99,1.53,5.32,0.59,225.0,Poor
Ahmedabad,05-09-2016,33.83,85.51124675646177,10.14,7.82,18.27,45.852937626516194,10.14,17.93,13.9,1.49,4.8,0.66,241.0,Poor
Ahmedabad,06-09-2016,34.23,82.25654815066626,10.17,7.14,17.3,46.16466217865094,10.17,18.76,13.79,1.35,3.9,0.58,237.0,Poor
Ahmedabad,07-09-2016,52.15,97.02662386842536,10.7,7.15,17.85,50.43970746180696,10.7,16.32,14.67,2.75,8.02,0.91,251.0,Poor
Ahmedabad,08-09-2016,35.99,78.73264532952618,9.91,8.65,18.56,37.26020467938432,9.91,19.29,18.16,1.77,4.13,2.96,220.0,Poor
Ahmedabad,09-09-2016,37.93,78.14614864128983,9.75,9.2,18.95,44.22803850282198,9.75,19.07,15.42,2.23,4.58,1.11,221.0,Poor
Ahmedabad,10-09-2016,31.94,80.59176432725076,9.5,7.84,17.34,43.619538617883606,9.5,16.87,14.27,1.12,3.59,0.65,226.0,Poor
Ahmedabad,11-09-2016,18.04,80.72956440321873,7.3,7.02,17.19,35.66061581285609,7.3,15.49,19.0,0.61,2.32,0.36,208.0,Poor
Ahmedabad,12-09-2016,27.9,59.02873330453919,9.52,9.55,21.06,40.06131184472811,9.52,14.48,21.74,1.28,5.49,1.3,190.0,Moderate
Ahmedabad,13-09-2016,36.51,96.41575111066186,10.07,10.68,21.06,41.18477949249474,10.07,18.22,22.56,1.53,6.64,1.82,250.0,Poor
Ahmedabad,14-09-2016,55.71,119.2902556092953,11.17,12.86,24.03,42.1401502137641,11.17,17.75,21.14,2.55,10.55,3.43,280.0,Poor
Ahmedabad,15-09-2016,57.01,119.92516966026712,13.68,11.99,25.67,44.30732766282045,13.68,18.36,20.81,3.0,15.01,4.97,306.0,Very Poor
Ahmedabad,16-09-2016,53.94,105.99786972466347,10.01,12.54,22.55,43.24083081401351,10.01,18.85,24.79,2.72,9.57,2.13,249.0,Poor
Ahmedabad,17-09-2016,49.34,80.64186793420176,9.75,8.67,18.43,45.55613572140232,9.75,15.82,26.39,2.02,6.6,0.97,213.0,Poor
Ahmedabad,18-09-2016,59.32231632429104,117.76967730476753,15.681984369054833,25.75573124676079,28.671547324347344,22.730639999721745,1.036329040336259,12.326909456930023,33.577397996434016,3.1305744359672145,7.208182718037785,2.225347562722801,135.0,Moderate
Ahmedabad,22-09-2016,39.43,86.2704642159313,12.67,10.1,22.77,50.50122359207191,12.67,16.95,11.63,4.34,9.99,2.34,268.0,Poor
Ahmedabad,23-09-2016,42.33,97.6080155240224,11.31,9.31,20.62,47.78069661009322,11.31,19.61,15.38,3.78,8.85,1.94,267.0,Poor
Ahmedabad,24-09-2016,26.75,68.98195700697603,9.8,6.77,16.57,44.15136960316549,9.8,19.37,17.5,1.94,4.72,0.71,216.0,Poor
Ahmedabad,25-09-2016,34.16,71.44455159849547,9.66,5.46,15.12,44.3458536400085,9.66,18.59,17.44,0.63,3.06,0.47,212.0,Poor
Ahmedabad,26-09-2016,30.07,68.33952919579595,9.82,5.73,15.55,44.78013680073978,9.82,18.28,17.65,1.65,3.38,0.6,214.0,Poor
Ahmedabad,27-09-2016,25.54,73.87555316305242,9.5,5.56,15.63,43.32434930860036,9.5,15.28,16.47,1.1,2.55,0.48,222.0,Poor
Ahmedabad,28-09-2016,38.47,67.7810157955294,10.63,5.7,16.34,47.04656523829704,10.63,17.44,17.34,1.28,3.62,0.78,216.0,Poor
Ahmedabad,29-09-2016,42.55,82.72399952283929,10.36,6.59,16.95,48.40863259013156,10.36,17.85,20.24,1.28,2.99,0.24,236.0,Poor
Ahmedabad,30-09-2016,38.1,75.48284918305944,10.2,7.04,17.24,47.73848865152952,10.2,18.46,16.83,1.6,3.68,0.3,225.0,Poor
Ahmedabad,01-10-2016,27.22,60.00849584911283,12.02,6.34,18.36,52.13456379095129,12.02,17.38,12.94,1.25,5.51,0.06,231.0,Poor
Ahmedabad,02-10-2016,41.81,118.0170531218304,10.75,9.77,20.52,49.81983954108575,10.75,18.03,22.44,1.4,4.97,0.05,298.0,Poor
Ahmedabad,03-10-2016,75.03,111.5468713021884,11.23,9.47,20.7,54.54282762496441,11.23,17.61,41.28,1.76,6.56,0.02,267.0,Poor
Ahmedabad,04-10-2016,85.9253766792959,162.4687152560233,22.24374309585785,34.68935539199512,37.95458337569914,34.84285979833007,4.989289808050375,18.87304255886913,36.33063084740346,3.640977650097256,11.01592244057911,2.9740714306624736,236.0,Poor
Ahmedabad,06-10-2016,75.06,98.93118627906928,14.78,6.35,21.13,69.33375320706307,14.78,19.31,6.0,4.41,7.7,0.0,301.0,Very Poor
Ahmedabad,07-10-2016,85.36,118.24806790889389,14.48,7.59,22.5,68.25489185291869,14.48,7.63,20.62,3.14,11.29,0.0,311.0,Very Poor
